team,position,penalty,GP,player_display_name,age,carries,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,special_teams_tds,rrtd,PPG,oline,qb,rb,wrte,dst
pit,TE,1.0,9,MyCole Pruitt,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,12.222222222222221,0.1111111111111111,0.0,6.888888888888889,5.666666666666667,0.6666666666666666,0.0,0.0,0.1111111111111111,2.388888888888889,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
sfo,WR,0.911111111111111,9,Chris Conley,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,2.2222222222222223,17.88888888888889,0.0,0.0,27.555555555555557,3.7777777777777777,0.6666666666666666,0.0,0.0,0.0,2.4000000000000004,0.3520126282557223,0.867992766726944,0.6822612085769979,1.0,0.942942942942941
det,WR,0.8454545454545456,11,Tom Kennedy,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,2.272727272727273,17.727272727272727,0.0,0.0,19.181818181818183,8.181818181818182,0.8181818181818182,0.0,0.0,0.0,2.409090909090909,1.0,0.8372513562386981,0.5925925925925921,0.5895348837209302,0.4339339339339343
rai,TE,1.0,13,Harrison Bryant,26.0,0.38461538461538464,0.6153846153846154,0.0,0.07692307692307693,0.3076923076923077,0.0,1.0,1.5384615384615385,6.230769230769231,0.23076923076923078,0.0,6.230769230769231,2.6923076923076925,0.3076923076923077,0.0,0.0,0.23076923076923078,2.4153846153846152,0.2991318074191005,0.4792043399638337,0.1559454191033138,0.4767441860465116,0.2860360360360356
jax,TE,1.0,9,Luke Farrell,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,1.6666666666666667,17.22222222222222,0.0,0.0,7.888888888888889,10.666666666666666,0.5555555555555556,0.0,0.0,0.0,2.4444444444444446,0.209944751381216,0.72875226039783,0.0740740740740744,0.3372093023255806,0.5683183183183171
crd,WR,0.9,7,Jeff Smith,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.5714285714285714,19.142857142857142,0.0,0.0,20.571428571428573,5.285714285714286,0.7142857142857143,0.0,0.0,0.0,2.4857142857142858,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
oti,TE,1.0,8,Josh Whyle,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1.875,11.75,0.125,0.0,18.25,5.0,1.0,0.0,0.0,0.125,2.4875,0.5406471981057615,0.4394213381555154,0.5614035087719298,0.2116279069767439,0.0
was,TE,1.0,7,Cole Turner,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.142857142857143,17.142857142857142,0.0,0.0,14.571428571428571,7.142857142857143,0.5714285714285714,0.0,0.0,0.0,2.5,0.5138121546961325,1.0,0.1949317738791425,0.0848837209302324,0.2907907907907914
mia,WR,0.8333333333333335,18,Anthony Schwartz,24.0,0.5555555555555556,5.333333333333333,0.05555555555555555,0.0,0.3333333333333333,0.0,0.7777777777777778,1.8333333333333333,10.333333333333334,0.05555555555555555,0.05555555555555555,29.88888888888889,2.0555555555555554,0.4444444444444444,0.0,0.0,0.1111111111111111,2.511111111111111,0.3007103393843731,0.8589511754068717,1.0,0.6627906976744184,0.721471471471471
buf,WR,1.0,14,Chase Claypool,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,3.0,11.0,0.14285714285714285,0.0,32.857142857142854,3.5714285714285716,0.5714285714285714,0.0,0.0,0.14285714285714285,2.5285714285714285,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
phi,WR,1.0,8,Parris Campbell,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.375,13.0,0.0,0.0,11.375,8.125,0.25,0.0,0.0,0.0,2.55,0.5240726124704027,0.8553345388788427,0.0,0.3720930232558137,0.3633633633633639
pit,TE,1.0,11,Connor Heyward,25.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,2.090909090909091,3.090909090909091,15.181818181818182,0.0,0.0,15.909090909090908,8.545454545454545,0.7272727272727273,0.0,0.0,0.0,2.5636363636363635,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
den,WR,0.9125,16,Phillip Dorsett,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.6875,16.0625,0.0625,0.0,32.6875,3.875,0.6875,0.0,0.0,0.0625,2.60625,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
sdg,TE,1.0,12,Will Dissly,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,1.8333333333333333,14.333333333333334,0.08333333333333333,0.0,5.166666666666667,10.0,0.6666666666666666,0.0,0.0,0.08333333333333333,2.641666666666667,0.4640883977900549,0.833634719710669,0.0331384015594542,0.2860465116279065,0.400150150150151
det,TE,0.9199999999999999,10,James Mitchell,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,14.1,0.1,0.0,6.7,7.4,0.8,0.0,0.0,0.1,2.66,1.0,0.8372513562386981,0.5925925925925921,0.5895348837209302,0.4339339339339343
pit,WR,0.8999999999999999,9,Denzel Mims,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,2.7777777777777777,20.666666666666668,0.0,0.0,34.77777777777778,8.333333333333334,0.7777777777777778,0.0,0.0,0.0,2.677777777777778,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
clt,TE,1.0,11,Will Mallory,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,2.3636363636363638,18.818181818181817,0.0,0.0,18.454545454545453,8.090909090909092,1.0,0.0,0.0,0.0,2.7,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
det,TE,1.0,8,Brock Wright,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.75,11.375,0.125,0.0,5.0,6.125,0.25,0.0,0.0,0.125,2.7,1.0,0.8372513562386981,0.5925925925925921,0.5895348837209302,0.4339339339339343
den,TE,1.0,7,Lucas Krull,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,2.0,13.571428571428571,0.14285714285714285,0.0,19.0,7.142857142857143,0.7142857142857143,0.0,0.0,0.14285714285714285,2.7857142857142856,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
cin,TE,1.0,14,Drew Sample,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,1.9285714285714286,11.642857142857142,0.14285714285714285,0.0,2.0714285714285716,12.357142857142858,0.6428571428571429,0.0,0.0,0.14285714285714285,2.807142857142857,0.4293606945540653,0.6962025316455696,0.1033138401559456,0.4302325581395343,0.2687687687687692
rai,WR,1.0,7,Jalen Guyton,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,3.0,12.714285714285714,0.14285714285714285,0.0,31.142857142857142,4.571428571428571,0.8571428571428571,0.0,0.0,0.14285714285714285,2.842857142857143,0.2991318074191005,0.4792043399638337,0.1559454191033138,0.4767441860465116,0.2860360360360356
buf,WR,1.0,16,Marquez Valdes-Scantling,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125,2.625,19.6875,0.0625,0.0625,46.375,5.75,0.875,0.0,0.0,0.0625,2.875,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
kan,WR,1.0,14,Mecole Hardman,26.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,2.142857142857143,3.4285714285714284,17.714285714285715,0.0,0.0,19.571428571428573,15.428571428571429,1.1428571428571428,0.0,0.0,0.0,2.885714285714286,0.5185477505919498,0.9240506329113922,0.3879142300194931,0.5546511627906976,0.2740240240240252
nor,WR,0.9238095238095237,21,Equanimeous St. Brown,28.0,0.2857142857142857,2.5714285714285716,0.0,0.0,0.09523809523809523,0.0,1.2380952380952381,2.0952380952380953,18.333333333333332,0.047619047619047616,0.047619047619047616,26.095238095238095,5.0,0.8095238095238095,0.0,0.0,0.047619047619047616,2.9,0.348066298342542,0.6835443037974682,0.1559454191033138,0.1802325581395347,0.5315315315315301
nyg,TE,1.0,13,Daniel Bellinger,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,2.1538461538461537,19.615384615384617,0.0,0.0,10.0,10.307692307692308,0.46153846153846156,0.0,0.0,0.0,2.9230769230769234,0.0,0.4267631103074141,0.1325536062378169,0.4593023255813953,0.3355855855855862
phi,TE,0.9142857142857144,7,Albert Okwuegbunam,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,2.7142857142857144,13.571428571428571,0.14285714285714285,0.0,15.571428571428571,8.428571428571429,0.5714285714285714,0.0,0.0,0.14285714285714285,2.928571428571429,0.5240726124704027,0.8553345388788427,0.0,0.3720930232558137,0.3633633633633639
chi,TE,0.9454545454545454,11,Marcedes Lewis,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0909090909090908,8.636363636363637,0.2727272727272727,0.0,6.090909090909091,3.909090909090909,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727,2.9545454545454546,0.4175217048145221,0.9204339963833632,0.3684210526315792,0.96860465116279,0.2747747747747748
pit,WR,0.9,10,Marquez Callaway,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.2,15.8,0.1,0.0,38.9,3.5,1.1,0.0,0.0,0.1,2.9800000000000004,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
nyg,WR,1.0,15,Allen Robinson,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2666666666666666,3.2666666666666666,18.666666666666668,0.0,0.0,24.666666666666668,4.533333333333333,0.6,0.0,0.0,0.0,3.0,0.0,0.4267631103074141,0.1325536062378169,0.4593023255813953,0.3355855855855862
was,WR,1.0,11,Olamide Zaccheaus,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.8181818181818181,14.909090909090908,0.18181818181818182,0.0,18.818181818181817,4.7272727272727275,0.6363636363636364,0.0,0.0,0.18181818181818182,3.0363636363636366,0.5138121546961325,1.0,0.1949317738791425,0.0848837209302324,0.2907907907907914
kan,WR,1.0,13,Kadarius Toney,25.0,0.8461538461538461,2.3846153846153846,0.0,0.0,0.15384615384615385,0.0,2.076923076923077,2.923076923076923,13.0,0.07692307692307693,0.0,8.615384615384615,9.846153846153847,0.9230769230769231,0.0,0.0,0.07692307692307693,3.0384615384615383,0.5185477505919498,0.9240506329113922,0.3879142300194931,0.5546511627906976,0.2740240240240252
clt,TE,0.9,8,Eric Tomlinson,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1.625,9.875,0.25,0.0,7.375,5.5,0.625,0.0,0.0,0.25,3.05,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
cle,WR,1.0,11,Cedric Tillman,24.0,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,1.9090909090909092,4.0,20.363636363636363,0.0,0.0,42.54545454545455,8.0,1.0909090909090908,0.0,0.0,0.0,3.063636363636364,0.4530386740331487,0.5045207956600362,0.4756335282651065,0.2209302325581394,0.6771771771771764
den,TE,1.0,16,Adam Trautman,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,2.1875,12.75,0.1875,0.0,14.125,6.125,0.625,0.0,0.0,0.1875,3.0875000000000004,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
htx,TE,0.93,10,Teagan Quitoriano,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.7,14.6,0.2,0.0,19.0,7.1,0.7,0.0,0.0,0.2,3.1100000000000003,0.0276243093922654,0.7902350813743217,0.2241715399610138,0.8093023255813949,0.4684684684684672
clt,TE,1.0,10,Andrew Ogletree,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.1,14.7,0.2,0.0,20.9,3.0,0.8,0.0,0.0,0.2,3.12,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
clt,TE,1.0,13,Mo Alie-Cox,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6923076923076923,12.384615384615385,0.23076923076923078,0.0,17.076923076923077,6.153846153846154,0.6923076923076923,0.07692307692307693,0.0,0.23076923076923078,3.123076923076923,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
pit,WR,1.0,14,Calvin Austin,25.0,0.7857142857142857,4.071428571428571,0.07142857142857142,0.0,0.2857142857142857,0.0,1.2142857142857142,2.142857142857143,12.857142857142858,0.07142857142857142,0.0,27.0,5.214285714285714,0.5,0.0,0.0,0.14285714285714285,3.157142857142857,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
oti,WR,1.0,8,Kyle Philips,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,2.75,22.625,0.0,0.0,24.625,9.875,1.125,0.0,0.0,0.0,3.2,0.5406471981057615,0.4394213381555154,0.5614035087719298,0.2116279069767439,0.0
atl,WR,1.0,7,Ray-Ray McCloud,28.0,0.42857142857142855,4.285714285714286,0.0,0.0,0.2857142857142857,0.0,1.7142857142857142,2.142857142857143,19.285714285714285,0.0,0.0,13.428571428571429,12.428571428571429,1.0,0.0,0.0,0.0,3.2142857142857144,0.7355958958168909,0.8444846292947557,0.5165692007797271,0.0,0.4752252252252242
car,WR,1.0,7,Ihmir Smith-Marsette,25.0,1.1428571428571428,10.571428571428571,0.14285714285714285,0.0,0.5714285714285714,0.0,1.1428571428571428,1.4285714285714286,7.285714285714286,0.0,0.0,1.2857142857142858,6.857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,3.2142857142857144,0.3417521704814521,0.3001808318264014,0.8421052631578942,0.3825581395348836,0.3671171171171163
buf,TE,0.925,8,Quintin Morris,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.75,13.75,0.25,0.125,13.75,5.375,0.875,0.0,0.0,0.25,3.25,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
nor,TE,1.0,11,Foster Moreau,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,2.272727272727273,17.545454545454547,0.09090909090909091,0.0,11.090909090909092,8.727272727272727,0.8181818181818182,0.0,0.0,0.09090909090909091,3.254545454545455,0.348066298342542,0.6835443037974682,0.1559454191033138,0.1802325581395347,0.5315315315315301
crd,WR,1.0,9,Elijah Higgins,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,2.111111111111111,18.11111111111111,0.1111111111111111,0.0,14.222222222222221,7.444444444444445,1.0,0.0,0.0,0.1111111111111111,3.2555555555555555,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
nyj,WR,1.0,14,Xavier Gipson,23.0,0.5714285714285714,4.857142857142857,0.07142857142857142,0.0,0.2857142857142857,0.0,1.5,2.7142857142857144,16.357142857142858,0.0,0.0,25.571428571428573,7.785714285714286,0.6428571428571429,0.0,0.07142857142857142,0.07142857142857142,3.3000000000000003,0.5564325177584846,0.0,0.3099415204678362,0.4639534883720926,0.963213213213212
kan,WR,1.0,13,Skyy Moore,24.0,0.23076923076923078,1.7692307692307692,0.0,0.0,0.07692307692307693,0.0,1.6153846153846154,2.923076923076923,18.76923076923077,0.07692307692307693,0.0,26.076923076923077,8.384615384615385,1.0,0.0,0.0,0.07692307692307693,3.3230769230769237,0.5185477505919498,0.9240506329113922,0.3879142300194931,0.5546511627906976,0.2740240240240252
sea,WR,1.0,14,Jake Bobo,26.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0,1.3571428571428572,1.7857142857142858,14.0,0.14285714285714285,0.0,10.714285714285714,6.214285714285714,0.6428571428571429,0.0,0.0,0.21428571428571427,3.385714285714286,0.2091554853985795,0.786618444846293,0.539961013645224,0.3313953488372085,0.5510510510510498
cin,TE,1.0,15,Mike Gesicki,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9333333333333333,3.0,16.266666666666666,0.13333333333333333,0.0,25.533333333333335,5.866666666666666,0.7333333333333333,0.0,0.0,0.13333333333333333,3.3933333333333335,0.4293606945540653,0.6962025316455696,0.1033138401559456,0.4302325581395343,0.2687687687687692
mia,WR,1.0,13,Braxton Berrios,29.0,0.07692307692307693,0.8461538461538461,0.0,0.0,0.07692307692307693,0.0,2.076923076923077,2.5384615384615383,18.307692307692307,0.07692307692307693,0.0,17.615384615384617,6.538461538461538,1.1538461538461537,0.0,0.0,0.07692307692307693,3.4153846153846157,0.3007103393843731,0.8589511754068717,1.0,0.6627906976744184,0.721471471471471
sfo,WR,1.0,8,Ronnie Bell,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.625,8.5,0.375,0.0,20.0,1.25,0.625,0.0,0.0,0.375,3.475,0.3520126282557223,0.867992766726944,0.6822612085769979,1.0,0.942942942942941
sea,TE,1.0,9,Pharaoh Brown,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,1.6666666666666667,23.11111111111111,0.1111111111111111,0.1111111111111111,11.555555555555555,13.444444444444445,0.8888888888888888,0.0,0.0,0.1111111111111111,3.477777777777778,0.2091554853985795,0.786618444846293,0.539961013645224,0.3313953488372085,0.5510510510510498
was,WR,0.9076923076923078,13,Damiere Byrd,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9230769230769231,20.615384615384617,0.15384615384615385,0.0,39.46153846153846,8.076923076923077,0.6923076923076923,0.0,0.0,0.15384615384615385,3.4846153846153847,0.5138121546961325,1.0,0.1949317738791425,0.0848837209302324,0.2907907907907914
sfo,WR,1.0,12,Jauan Jennings,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,2.75,22.083333333333332,0.08333333333333333,0.0,28.333333333333332,7.416666666666667,1.0,0.0,0.0,0.08333333333333333,3.5,0.3520126282557223,0.867992766726944,0.6822612085769979,1.0,0.942942942942941
ram,TE,1.0,14,Colby Parkinson,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,2.4285714285714284,17.642857142857142,0.14285714285714285,0.0,15.571428571428571,6.142857142857143,0.7857142857142857,0.0,0.0,0.14285714285714285,3.5142857142857142,0.5509076558800321,0.8824593128390597,0.7582846003898633,0.38953488372093,0.2695195195195197
mia,WR,0.9428571428571428,14,River Cracraft,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,1.8571428571428572,15.928571428571429,0.21428571428571427,0.0,15.285714285714286,5.357142857142857,1.1428571428571428,0.0,0.0,0.21428571428571427,3.5214285714285714,0.3007103393843731,0.8589511754068717,1.0,0.6627906976744184,0.721471471471471
min,TE,1.0,9,Johnny Mundt,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,2.5555555555555554,19.11111111111111,0.1111111111111111,0.0,12.666666666666666,10.444444444444445,0.8888888888888888,0.0,0.0,0.1111111111111111,3.522222222222222,0.3938437253354379,0.9258589511754068,0.6179337231968809,0.5162790697674415,0.8295795795795788
min,TE,1.0,12,Josh Oliver,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,2.3333333333333335,17.75,0.16666666666666666,0.08333333333333333,6.0,13.5,1.0,0.0,0.0,0.16666666666666666,3.5250000000000004,0.3938437253354379,0.9258589511754068,0.6179337231968809,0.5162790697674415,0.8295795795795788
nyg,WR,1.0,14,Isaiah Hodgins,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.357142857142857,16.428571428571427,0.21428571428571427,0.07142857142857142,19.214285714285715,5.357142857142857,0.8571428571428571,0.0,0.0,0.21428571428571427,3.5357142857142856,0.0,0.4267631103074141,0.1325536062378169,0.4593023255813953,0.3355855855855862
kan,TE,1.0,16,Noah Gray,25.0,0.0625,0.0625,0.0,0.0,0.0,0.0,1.75,2.5625,19.0625,0.125,0.0,16.875,8.75,1.0,0.0,0.0,0.125,3.5375,0.5185477505919498,0.9240506329113922,0.3879142300194931,0.5546511627906976,0.2740240240240252
oti,WR,1.0,9,Treylon Burks,24.0,0.5555555555555556,2.0,0.0,0.0,0.0,0.0,1.7777777777777777,3.3333333333333335,24.555555555555557,0.0,0.0,60.77777777777778,7.888888888888889,0.8888888888888888,0.0,0.0,0.0,3.5444444444444447,0.5406471981057615,0.4394213381555154,0.5614035087719298,0.2116279069767439,0.0
rav,TE,0.9857142857142858,7,Charlie Kolar,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.142857142857143,19.428571428571427,0.14285714285714285,0.0,19.571428571428573,5.285714285714286,1.1428571428571428,0.0,0.0,0.14285714285714285,3.5857142857142854,0.653512233622731,0.922242314647378,0.680311890838206,0.3395348837209302,0.7312312312312299
atl,TE,0.8888888888888888,9,Ross Dwelley,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.3333333333333333,18.666666666666668,0.2222222222222222,0.0,16.11111111111111,6.666666666666667,0.6666666666666666,0.0,0.0,0.2222222222222222,3.644444444444445,0.7355958958168909,0.8444846292947557,0.5165692007797271,0.0,0.4752252252252242
sdg,TE,1.0,9,Hayden Hurst,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5555555555555554,20.444444444444443,0.1111111111111111,0.0,26.88888888888889,7.444444444444445,0.7777777777777778,0.0,0.0,0.1111111111111111,3.711111111111111,0.4640883977900549,0.833634719710669,0.0331384015594542,0.2860465116279065,0.400150150150151
pit,WR,1.0,9,Scott Miller,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.7777777777777777,17.88888888888889,0.2222222222222222,0.0,21.666666666666668,8.88888888888889,0.6666666666666666,0.0,0.0,0.2222222222222222,3.7333333333333334,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
nyj,WR,1.0,13,Allen Lazard,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,3.769230769230769,23.923076923076923,0.07692307692307693,0.0,45.92307692307692,4.3076923076923075,1.3076923076923077,0.0,0.0,0.07692307692307693,3.7384615384615385,0.5564325177584846,0.0,0.3099415204678362,0.4639534883720926,0.963213213213212
nyg,WR,1.0,13,Jalin Hyatt,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,3.076923076923077,28.692307692307693,0.0,0.0,64.6923076923077,3.6923076923076925,0.8461538461538461,0.0,0.0,0.0,3.7538461538461543,0.0,0.4267631103074141,0.1325536062378169,0.4593023255813953,0.3355855855855862
car,TE,1.0,13,Tommy Tremble,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,2.4615384615384617,14.923076923076923,0.23076923076923078,0.0,15.692307692307692,7.3076923076923075,0.7692307692307693,0.0,0.0,0.23076923076923078,3.7615384615384615,0.3417521704814521,0.3001808318264014,0.8421052631578942,0.3825581395348836,0.3671171171171163
buf,WR,1.0,9,Mack Hollins,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.3333333333333335,27.88888888888889,0.0,0.0,41.666666666666664,6.111111111111111,1.0,0.0,0.0,0.0,3.788888888888889,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
crd,WR,1.0,15,Chris Moore,31.0,0.13333333333333333,2.6,0.0,0.0,0.06666666666666667,0.0,1.4666666666666666,2.3333333333333335,28.266666666666666,0.0,0.0,42.733333333333334,3.8,1.0666666666666667,0.0,0.0,0.0,3.8200000000000003,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
